Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2021,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,90.5,89,0,8525.31,95.79,7010.73,59768646.58
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),293,293,0,15458.68,52.76,7230.29,111770739.4
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,710.5,710.5,0,696.29,0.98,14375.9,10009795.41
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1701.2,1701.2,0,3819.48,2.25,4376.34,16715332.39
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,16.35,16.35,0,196.04,11.99,7654.16,1500521.53
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,37.9,37.9,0,582.9,15.38,3945.97,2300105.91
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),479.2,479.2,0,23289.12,48.6,9097.21,211866015.4
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1609,1609,0,1287.2,0.8,14545.16,18722529.95
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10649.4,10649.4,0,18013.58,1.69,4896.49,88203362.94
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,42.8,42.8,0,390.76,9.13,5167.33,2019185.87
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,123,82,0,645.34,7.87,24518.38,15822691.35
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2850,2350,0,2796.5,1.19,5021.72,14043239.98
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,6.5,4.5,0,46.98,10.44,5378.49,252681.46
2021,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,1342,1336,0,26479.2,19.82,2842.1,75256416.52
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),35,35,0,1802.5,51.5,7212.03,12999684.08
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,1060.7,1060.7,0,1039.49,0.98,14352.49,14919269.83
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,3314,3314,0,7399.61,2.23,4369.18,32330212.49
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),65.22,65.22,0,2933.6,44.98,9156.57,26861713.75
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1789.2,1789.2,0,1520.82,0.85,14498.15,22049076.48
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,19711.5,19711.5,0,32095.99,1.63,4902.28,157343687.9
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,82.4,82.4,0,723.47,8.78,5143.58,3721225.82
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6,2,0,25.38,12.69,23946.33,607757.86
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,9900,7600,0,8892,1.17,5017.6,44616499.2
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,12.5,9.5,0,118.28,12.45,5333.03,630790.79
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,4,3,0,14.37,4.79,3213.32,46175.41
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,180,175,0,2091.25,11.95,5228.6,10934309.75
2021,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,3329,3307,0,64698.8,19.56,2825.14,182783018.4
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,286.4,286.4,0,277.81,0.97,14328.54,3980611.7
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,671.8,671.8,0,1636.73,2.44,4356.58,7130550.08
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,9.3,9.3,0,131.69,14.16,9284.09,1222621.81
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,549.1,549.1,0,483.21,0.88,14471.34,6992696.2
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1850.2,1850.2,0,3330.36,1.8,4896.17,16306008.72
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,41.9,41.9,0,350.7,8.37,5109.79,1792003.35
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,483,329,0,180.95,0.55,30335.82,5489266.63
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1303,1143,0,1348.74,1.18,5025.89,6778618.88
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,10.5,8,0,88.72,11.09,5316.07,471641.73
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,121,119.5,0,1471.05,12.31,5233.59,7698872.57
2021,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,259,256.5,0,4935.7,19.24,2838.45,14009735.74
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,9.3,9.3,0,311.07,33.45,12633.42,3929877.23
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,16.8,16.8,0,13.94,0.83,15400,214676
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,215.8,215.8,0,830.83,3.85,4107.12,3412318.51
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,15.1,15.1,0,395.79,26.21,3122.51,1235858.21
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,4.5,4.5,0,16.56,3.68,3618,59914.08
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),18.6,18.6,0,1205.28,64.8,10121.99,12199832.11
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5940000,Cebolla,2.8,2.8,0,28.92,10.33,6955,201138.6
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,32.5,32.5,0,23.73,0.73,15945.58,378388.61
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,125.5,125.5,0,407.88,3.25,4132.41,1685527.39
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,18,18,0,47.7,2.65,3668.31,174978.39
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,5.3,5.3,0,81.99,15.47,11471.27,940529.52
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1762,1762,0,978.48,0.56,16244.82,15895227.09
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,22545,22545,0,80236.35,3.56,5308.3,425918372.4
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,25.2,25.2,0,467.78,18.56,3395.88,1588526.09
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,131.5,131.5,0,291.93,2.22,3310,966288.3
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),6.1,6.1,0,159.21,26.1,9437.98,1502620.8
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,4,2,0,20.96,10.48,3095,64871.2
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,111,58,0,5290.18,91.21,4962.64,26253258.88
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,897,893,0,651.89,0.73,6861.53,4472962.79
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,112,92,0,1211.64,13.17,5087.6,6164339.66
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,168.75,165.75,0,1617.23,9.76,3130.21,5062273.61
2021,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,13,10,0,91.8,9.18,3285,301563
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,22,22,0,798.14,36.28,12129.07,9680693.61
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,36.5,36.5,0,29.57,0.81,15380,454786.6
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,185.9,185.9,0,827.26,4.45,3491.46,2888345.2
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,17,17,0,513.4,30.2,3790.93,1946263.46
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),14.2,14.2,0,711.42,50.1,10054.29,7152822.99
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,109.5,109.5,0,415.01,3.79,4500.36,1867694.4
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2079.7,2079.7,0,1680.74,0.81,15946.25,26801506.06
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10446,10446,0,43795.32,4.19,4722.64,206829410.3
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,111.8,111.8,0,2197.98,19.66,3487.51,7665470.06
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,319.9,319.9,0,786.95,2.46,3640.72,2865064.6
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,69,59,0,740.45,12.55,5017.38,3715119.02
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,50,44,0,4150.08,94.32,4840.34,20087798.23
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4644,4374.5,0,4287.01,0.98,6562.67,28134231.92
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,117,108,0,1169.64,10.83,3081,3603660.84
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,497.5,497.5,0,360.92,0.73,15896.72,5737445.88
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2624,2624,0,10022.52,3.82,4909.7,49207554.89
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,22.1,22.1,0,401.22,18.15,3490.26,1400360.51
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,61.7,61.7,0,146.85,2.38,3635.39,533857.02
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,30,24,0,300.48,12.52,4950.82,1487622.39
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,12,7,0,672,96,4819.06,3238408.32
2021,7,Chiapas,21,Villa Flores,2,Villa Corzo,122,El Parral,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,77,71,0,771.77,10.87,3094.89,2388543.26
2021,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1455,1455,0,1193.1,0.82,15065.32,17974433.29
2021,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3810,3810,0,9867.9,2.59,4988.24,49223453.5
2021,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,7451,5985.5,0,5985.5,1,5921.05,35440444.78
2021,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,30,25,0,150.25,6.01,5041.06,757419.27
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,80,80,0,69.6,0.87,15214.78,1058948.69
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,850,850,0,3119.5,3.67,4202.64,13110135.48
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,20,20,0,564.4,28.22,3348.99,1890169.96
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,18,18,0,41.22,2.29,3411.91,140638.93
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2049,2049,0,1803.12,0.88,15104.1,27234504.79
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,18802,18802,0,62610.66,3.33,5059.55,316781764.8
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,73,73,0,176.66,2.42,3714.13,656138.21
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,101,90,0,8309.7,92.33,4792.59,39824985.12
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,8340,8130.5,0,8130.5,1,6618.12,53808624.66
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,54,50,0,342.5,6.85,5116.08,1752257.4
2021,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,152.5,152.5,0,1506.53,9.88,3065.47,4618226.38
2021,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,340,340,0,282.2,0.83,15371.89,4337947.36
2021,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,882.7,882.7,0,2347.98,2.66,5065.41,11893481.37
2021,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4182,3917,0,3642.81,0.93,6911.17,25176079.19
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,521,521,0,270.92,0.52,12433.35,3368443.18
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,744,744,0,863.04,1.16,4501.71,3885155.8
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,190,190,0,288.8,1.52,5395.11,1558107.77
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1090,1090,0,545,0.5,13185.61,7186157.45
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3110,3110,0,3856.4,1.24,4583.14,17674421.1
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2520,2489,0,3136.14,1.26,4377.33,13727919.71
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,112,112,0,60.48,0.54,12423.81,751392.03
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,329,329,0,404.67,1.23,4340.56,1756494.42
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,560,560,0,313.6,0.56,13206.7,4141621.12
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,110,110,0,134.2,1.22,4601.98,617585.72
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,658,643,0,906.63,1.41,4350.4,3944203.15
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,69,69,0,34.5,0.5,12410.69,428168.81
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,124,124,0,137.64,1.11,4392.21,604543.78
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,69,69,0,33.12,0.48,13236.31,438386.59
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,174,174,0,217.5,1.25,4675.37,1016892.98
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,55.5,44.5,0,24.03,0.54,43263.23,1039615.42
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,125,125,0,140,1.12,4201.84,588257.6
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,89,89,0,46.28,0.52,12406.64,574179.3
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,109,109,0,120.99,1.11,4396.88,531978.51
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,132,132,0,63.36,0.48,13256.93,839959.08
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,133,133,0,167.58,1.26,4659.06,780765.27
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,160,153,0,76.5,0.5,43111.28,3298012.92
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,106,106,0,132.5,1.25,4384.13,580897.23
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,73,73,0,37.23,0.51,12435.3,462966.22
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,231,231,0,256.41,1.11,4386.43,1124724.52
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,111,111,0,74.37,0.67,13393.97,996109.55
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,490,490,0,666.4,1.36,4679.66,3118525.42
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,3244,3202,0,1825.14,0.57,43122.69,78704946.43
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,2477,2470,0,62392.2,25.26,3621.44,225949608.8
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,59,59,0,30.09,0.51,12507.64,376354.89
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,189,189,0,209.79,1.11,4320.89,906479.51
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,182,182,0,92.82,0.51,13389.46,1242809.68
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,504,504,0,630,1.25,4665.31,2939145.3
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,20,20,0,10,0.5,43683.43,436834.3
2021,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,876.5,853,0,1066.25,1.25,4409.16,4701266.85
2021,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,691.5,691.5,0,781.4,1.13,4222.62,3299555.27
2021,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,33,33,0,15.84,0.48,13095.93,207439.53
2021,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,861,861,0,1033.2,1.2,4277.59,4419605.99
2021,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,44.5,43.5,0,21.32,0.49,39331.11,838539.27
